"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.49271875000E+008, -1.69740445954E+001, +0.00000000000E+000
+2.50208750000E+008, -1.69770245502E+001, +0.00000000000E+000
+2.51145625000E+008, -1.69798642724E+001, +0.00000000000E+000
+2.52082500000E+008, -1.69829530855E+001, +0.00000000000E+000
+2.53019375000E+008, -1.69857010167E+001, +0.00000000000E+000
+2.53956250000E+008, -1.69885810353E+001, +0.00000000000E+000
+2.54893125000E+008, -1.69914342591E+001, +0.00000000000E+000
+2.55830000000E+008, -1.69942622704E+001, +0.00000000000E+000
+2.56766875000E+008, -1.69968947268E+001, +0.00000000000E+000
+2.57703750000E+008, -1.69995734131E+001, +0.00000000000E+000
+2.58640625000E+008, -1.70023730734E+001, +0.00000000000E+000
+2.59577500000E+008, -1.70050990259E+001, +0.00000000000E+000
+2.60514375000E+008, -1.70076244958E+001, +0.00000000000E+000
+2.61451250000E+008, -1.70101642187E+001, +0.00000000000E+000
+2.62388125000E+008, -1.70129283012E+001, +0.00000000000E+000
+2.63325000000E+008, -1.70156112666E+001, +0.00000000000E+000
+2.64261875000E+008, -1.70182421805E+001, +0.00000000000E+000
+2.65198750000E+008, -1.70208806393E+001, +0.00000000000E+000
+2.66135625000E+008, -1.70238999577E+001, +0.00000000000E+000
+2.67072500000E+008, -1.70267838240E+001, +0.00000000000E+000
+2.68009375000E+008, -1.70295555363E+001, +0.00000000000E+000
+2.68946250000E+008, -1.70324312792E+001, +0.00000000000E+000
+2.69883125000E+008, -1.70358068252E+001, +0.00000000000E+000
+2.70820000000E+008, -1.70390469524E+001, +0.00000000000E+000
+2.71756875000E+008, -1.70420683613E+001, +0.00000000000E+000
+2.72693750000E+008, -1.70453386925E+001, +0.00000000000E+000
+2.73630625000E+008, -1.70488628348E+001, +0.00000000000E+000
+2.74567500000E+008, -1.70524588468E+001, +0.00000000000E+000
+2.75504375000E+008, -1.70557484047E+001, +0.00000000000E+000
+2.76441250000E+008, -1.70594586173E+001, +0.00000000000E+000
+2.77378125000E+008, -1.70631578184E+001, +0.00000000000E+000
+2.78315000000E+008, -1.70668050551E+001, +0.00000000000E+000
+2.79251875000E+008, -1.70703547302E+001, +0.00000000000E+000
+2.80188750000E+008, -1.70742641815E+001, +0.00000000000E+000
+2.81125625000E+008, -1.70782334426E+001, +0.00000000000E+000
+2.82062500000E+008, -1.70821887218E+001, +0.00000000000E+000
+2.82999375000E+008, -1.70861107961E+001, +0.00000000000E+000
+2.83936250000E+008, -1.70904191575E+001, +0.00000000000E+000
+2.84873125000E+008, -1.70947395956E+001, +0.00000000000E+000
+2.85810000000E+008, -1.70989648439E+001, +0.00000000000E+000
+2.86746875000E+008, -1.71032422231E+001, +0.00000000000E+000
+2.87683750000E+008, -1.71077980779E+001, +0.00000000000E+000
+2.88620625000E+008, -1.71123919740E+001, +0.00000000000E+000
+2.89557500000E+008, -1.71167928545E+001, +0.00000000000E+000
+2.90494375000E+008, -1.71213933031E+001, +0.00000000000E+000
+2.91431250000E+008, -1.71260185866E+001, +0.00000000000E+000
+2.92368125000E+008, -1.71307878586E+001, +0.00000000000E+000
+2.93305000000E+008, -1.71351043451E+001, +0.00000000000E+000
+2.94241875000E+008, -1.71397142169E+001, +0.00000000000E+000
+2.95178750000E+008, -1.71444239556E+001, +0.00000000000E+000
+2.96115625000E+008, -1.71490572335E+001, +0.00000000000E+000
+2.97052500000E+008, -1.71534694006E+001, +0.00000000000E+000
+2.97989375000E+008, -1.71580409981E+001, +0.00000000000E+000
+2.98926250000E+008, -1.71628189873E+001, +0.00000000000E+000
+2.99863125000E+008, -1.71673416984E+001, +0.00000000000E+000
+3.00800000000E+008, -1.71718200333E+001, +0.00000000000E+000
+3.01736875000E+008, -1.71763294596E+001, +0.00000000000E+000
+3.02673750000E+008, -1.71810308382E+001, +0.00000000000E+000
+3.03610625000E+008, -1.71853711548E+001, +0.00000000000E+000
+3.04547500000E+008, -1.71895214699E+001, +0.00000000000E+000
+3.05484375000E+008, -1.71936568128E+001, +0.00000000000E+000
+3.06421250000E+008, -1.71979824871E+001, +0.00000000000E+000
+3.07358125000E+008, -1.72020610154E+001, +0.00000000000E+000
+3.08295000000E+008, -1.72059147034E+001, +0.00000000000E+000
+3.09231875000E+008, -1.72096953245E+001, +0.00000000000E+000
+3.10168750000E+008, -1.72136239893E+001, +0.00000000000E+000
+3.11105625000E+008, -1.72172549010E+001, +0.00000000000E+000
+3.12042500000E+008, -1.72206216473E+001, +0.00000000000E+000
+3.12979375000E+008, -1.72238846780E+001, +0.00000000000E+000
+3.13916250000E+008, -1.72271417741E+001, +0.00000000000E+000
+3.14853125000E+008, -1.72303875981E+001, +0.00000000000E+000
+3.15790000000E+008, -1.72334470526E+001, +0.00000000000E+000
+3.16726875000E+008, -1.72363783575E+001, +0.00000000000E+000
+3.17663750000E+008, -1.72391782243E+001, +0.00000000000E+000
+3.18600625000E+008, -1.72420138724E+001, +0.00000000000E+000
+3.19537500000E+008, -1.72447312087E+001, +0.00000000000E+000
+3.20474375000E+008, -1.72473145945E+001, +0.00000000000E+000
+3.21411250000E+008, -1.72498675966E+001, +0.00000000000E+000
+3.22348125000E+008, -1.72523369716E+001, +0.00000000000E+000
+3.23285000000E+008, -1.72547968386E+001, +0.00000000000E+000
+3.24221875000E+008, -1.72572020120E+001, +0.00000000000E+000
+3.25158750000E+008, -1.72596170390E+001, +0.00000000000E+000
+3.26095625000E+008, -1.72620562999E+001, +0.00000000000E+000
+3.27032500000E+008, -1.72645319897E+001, +0.00000000000E+000
+3.27969375000E+008, -1.72671656455E+001, +0.00000000000E+000
+3.28906250000E+008, -1.72696623946E+001, +0.00000000000E+000
+3.29843125000E+008, -1.72720926042E+001, +0.00000000000E+000
+3.30780000000E+008, -1.72745083568E+001, +0.00000000000E+000
+3.31716875000E+008, -1.72771765698E+001, +0.00000000000E+000
+3.32653750000E+008, -1.72797949213E+001, +0.00000000000E+000
+3.33590625000E+008, -1.72823500526E+001, +0.00000000000E+000
+3.34527500000E+008, -1.72851000709E+001, +0.00000000000E+000
+3.35464375000E+008, -1.72879936345E+001, +0.00000000000E+000
+3.36401250000E+008, -1.72910793503E+001, +0.00000000000E+000
+3.37338125000E+008, -1.72939761708E+001, +0.00000000000E+000
+3.38275000000E+008, -1.72970879821E+001, +0.00000000000E+000
+3.39211875000E+008, -1.73002232714E+001, +0.00000000000E+000
+3.40148750000E+008, -1.73034789095E+001, +0.00000000000E+000
+3.41085625000E+008, -1.73068071343E+001, +0.00000000000E+000
+3.42022500000E+008, -1.73101699619E+001, +0.00000000000E+000
+3.42959375000E+008, -1.73134037499E+001, +0.00000000000E+000
+3.43896250000E+008, -1.73168834192E+001, +0.00000000000E+000
+3.44833125000E+008, -1.73202876887E+001, +0.00000000000E+000
+3.45770000000E+008, -1.73235734193E+001, +0.00000000000E+000
+3.46706875000E+008, -1.73270213972E+001, +0.00000000000E+000
+3.47643750000E+008, -1.73306107174E+001, +0.00000000000E+000
+3.48580625000E+008, -1.73340656456E+001, +0.00000000000E+000
+3.49517500000E+008, -1.73374719317E+001, +0.00000000000E+000
+3.50454375000E+008, -1.73410127438E+001, +0.00000000000E+000
+3.51391250000E+008, -1.73443596139E+001, +0.00000000000E+000
+3.52328125000E+008, -1.73479182918E+001, +0.00000000000E+000
+3.53265000000E+008, -1.73514810597E+001, +0.00000000000E+000
+3.54201875000E+008, -1.73550259067E+001, +0.00000000000E+000
+3.55138750000E+008, -1.73585288157E+001, +0.00000000000E+000
+3.56075625000E+008, -1.73621786673E+001, +0.00000000000E+000
+3.57012500000E+008, -1.73657110942E+001, +0.00000000000E+000
+3.57949375000E+008, -1.73691972735E+001, +0.00000000000E+000
+3.58886250000E+008, -1.73728550886E+001, +0.00000000000E+000
+3.59823125000E+008, -1.73762849644E+001, +0.00000000000E+000
+3.60760000000E+008, -1.73799047953E+001, +0.00000000000E+000
+3.61696875000E+008, -1.73833911074E+001, +0.00000000000E+000
+3.62633750000E+008, -1.73867939758E+001, +0.00000000000E+000
+3.63570625000E+008, -1.73902570766E+001, +0.00000000000E+000
+3.64507500000E+008, -1.73937917853E+001, +0.00000000000E+000
+3.65444375000E+008, -1.73971581428E+001, +0.00000000000E+000
+3.66381250000E+008, -1.74008232502E+001, +0.00000000000E+000
+3.67318125000E+008, -1.74043744344E+001, +0.00000000000E+000
+3.68255000000E+008, -1.74079291379E+001, +0.00000000000E+000
+3.69191875000E+008, -1.74116049747E+001, +0.00000000000E+000
+3.70128750000E+008, -1.74152291434E+001, +0.00000000000E+000
+3.71065625000E+008, -1.74185888360E+001, +0.00000000000E+000
+3.72002500000E+008, -1.74221967780E+001, +0.00000000000E+000
+3.72939375000E+008, -1.74257589769E+001, +0.00000000000E+000
+3.73876250000E+008, -1.74292003143E+001, +0.00000000000E+000
+3.74813125000E+008, -1.74328152720E+001, +0.00000000000E+000
+3.75750000000E+008, -1.74362676477E+001, +0.00000000000E+000
+3.76686875000E+008, -1.74397178417E+001, +0.00000000000E+000
+3.77623750000E+008, -1.74431439588E+001, +0.00000000000E+000
+3.78560625000E+008, -1.74466110836E+001, +0.00000000000E+000
+3.79497500000E+008, -1.74498596934E+001, +0.00000000000E+000
+3.80434375000E+008, -1.74532678124E+001, +0.00000000000E+000
+3.81371250000E+008, -1.74566772997E+001, +0.00000000000E+000
+3.82308125000E+008, -1.74598811778E+001, +0.00000000000E+000
+3.83245000000E+008, -1.74631135184E+001, +0.00000000000E+000
+3.84181875000E+008, -1.74664100297E+001, +0.00000000000E+000
+3.85118750000E+008, -1.74695637974E+001, +0.00000000000E+000
+3.86055625000E+008, -1.74728170282E+001, +0.00000000000E+000
+3.86992500000E+008, -1.74761560862E+001, +0.00000000000E+000
+3.87929375000E+008, -1.74792852273E+001, +0.00000000000E+000
+3.88866250000E+008, -1.74825266757E+001, +0.00000000000E+000
+3.89803125000E+008, -1.74857312586E+001, +0.00000000000E+000
+3.90740000000E+008, -1.74889973606E+001, +0.00000000000E+000
+3.91676875000E+008, -1.74923305943E+001, +0.00000000000E+000
+3.92613750000E+008, -1.74957061873E+001, +0.00000000000E+000
